Date,Open,High,Low,Close,Adj Close,Volume
2007-03-23,89.790001,91.309998,89.790001,90.980003,90.980003,2304700
2007-03-26,90.879997,90.940002,89.839996,90.830002,90.830002,3273000
2007-03-27,90.599998,91.000000,90.000000,90.519997,90.519997,2687900
2007-03-28,90.279999,90.410004,89.010002,89.449997,89.449997,4497400
2007-03-29,90.110001,90.540001,89.160004,89.760002,89.760002,3520500
2007-03-30,89.620003,90.070000,88.650002,88.910004,88.910004,4588200
2007-04-02,88.900002,89.010002,88.080002,88.830002,88.830002,3440200
2007-04-03,89.320000,90.239998,89.089996,89.900002,89.900002,3931000
2007-04-04,89.910004,90.610001,89.800003,90.269997,90.269997,2553900
2007-04-05,90.199997,90.739998,90.199997,90.500000,90.500000,2997800
2007-04-09,90.970001,90.970001,90.019997,90.029999,90.029999,3155400
2007-04-10,89.949997,90.870003,89.949997,90.839996,90.839996,2860400
2007-04-11,90.900002,90.989998,89.650002,89.970001,89.970001,3460000
2007-04-12,89.980003,90.860001,89.400002,90.849998,90.849998,2635300
2007-04-13,91.099998,91.099998,90.180000,91.029999,91.029999,3035700
2007-04-16,91.000000,91.279999,89.930000,90.309998,90.309998,3747800
2007-04-17,90.300003,91.139999,90.050003,90.449997,90.449997,3926800
2007-04-18,90.449997,94.169998,90.339996,93.879997,93.879997,9490500
2007-04-19,93.489998,94.750000,92.760002,92.989998,92.989998,6192000
2007-04-20,93.769997,94.120003,93.059998,93.290001,93.290001,6035200
2007-04-23,94.099998,94.239998,93.309998,93.639999,93.639999,4900400
2007-04-24,94.900002,94.959999,93.370003,93.669998,93.669998,5754000
2007-04-25,94.639999,94.750000,92.750000,94.690002,94.690002,7745700
2007-04-26,94.540001,95.580002,94.040001,94.260002,94.260002,4838400
2007-04-27,94.250000,94.349998,93.279999,94.019997,94.019997,3526800
2007-04-30,94.019997,94.110001,92.849998,93.000000,93.000000,3751400
2007-05-01,93.150002,93.650002,92.500000,93.230003,93.230003,3241600
2007-05-02,93.080002,94.459999,92.839996,93.830002,93.830002,3425000
2007-05-03,94.080002,94.489998,93.500000,93.849998,93.849998,3065900
2007-05-04,94.349998,94.379997,93.120003,93.610001,93.610001,3056000
2007-05-07,93.800003,95.000000,93.650002,94.559998,94.559998,4018400
2007-05-08,94.410004,94.410004,93.699997,94.209999,94.209999,4427700
2007-05-09,93.870003,94.269997,93.349998,94.080002,94.080002,3009800
2007-05-10,93.750000,94.160004,92.699997,92.800003,92.800003,2664000
2007-05-11,92.809998,94.230003,92.379997,93.400002,93.400002,2702200
2007-05-14,93.400002,94.139999,93.320000,93.559998,93.559998,2075400
2007-05-15,93.980003,95.449997,93.790001,94.339996,94.339996,5005900
2007-05-16,94.500000,95.459999,94.500000,95.339996,95.339996,4112600
2007-05-17,95.339996,97.180000,95.230003,96.790001,96.790001,4858600
2007-05-18,97.070000,97.500000,96.269997,96.629997,96.629997,4234600
2007-05-21,96.419998,97.739998,96.250000,96.900002,96.900002,4525300
2007-05-22,97.239998,97.599998,96.360001,96.480003,96.480003,3783900
2007-05-23,95.949997,96.449997,95.360001,95.570000,95.570000,4563700
2007-05-24,95.900002,98.839996,95.750000,97.419998,97.419998,7449900
2007-05-25,98.300003,98.639999,97.379997,98.250000,98.250000,3249200
2007-05-29,98.519997,99.199997,97.959999,98.500000,98.500000,3295500
2007-05-30,98.470001,100.639999,98.300003,100.550003,100.550003,5798300
2007-05-31,100.690002,100.959999,100.470001,100.589996,100.589996,4235500
2007-06-01,101.449997,101.449997,99.449997,99.830002,99.830002,4057000
2007-06-04,101.000000,101.000000,99.500000,99.980003,99.980003,2718900
2007-06-05,99.940002,99.959999,98.839996,99.500000,99.500000,3276300
2007-06-06,98.970001,99.199997,97.690002,98.290001,98.290001,3428800
2007-06-07,98.290001,99.089996,96.809998,96.839996,96.839996,4713100
2007-06-08,96.699997,98.220001,95.910004,98.190002,98.190002,3951500
2007-06-11,98.250000,98.790001,97.419998,97.550003,97.550003,3345300
2007-06-12,97.550003,97.589996,96.120003,96.480003,96.480003,5023400
2007-06-13,97.120003,98.550003,96.919998,98.470001,98.470001,5333300
2007-06-14,99.000000,99.500000,98.730003,98.970001,98.970001,3436000
2007-06-15,99.519997,100.000000,97.930000,98.150002,98.150002,7178100
2007-06-18,98.029999,98.580002,97.290001,97.400002,97.400002,4109300
2007-06-19,97.400002,98.239998,96.510002,96.919998,96.919998,5120200
2007-06-20,97.099998,97.720001,96.010002,96.080002,96.080002,4733900
2007-06-21,96.080002,97.199997,95.169998,97.199997,97.199997,6288900
2007-06-22,96.639999,96.900002,95.599998,95.919998,95.919998,5358900
2007-06-25,96.000000,96.570000,94.800003,95.570000,95.570000,4334800
2007-06-26,95.400002,96.470001,94.870003,94.980003,94.980003,4364100
2007-06-27,94.309998,94.900002,93.580002,94.650002,94.650002,4492500
2007-06-28,95.000000,95.589996,94.260002,95.160004,95.160004,3507700
2007-06-29,95.360001,96.339996,95.250000,96.160004,96.160004,5786300
2007-07-02,96.720001,97.050003,96.269997,96.769997,96.769997,2818400
2007-07-03,96.800003,98.059998,96.800003,97.650002,97.650002,2132000
2007-07-05,97.519997,98.480003,97.230003,98.360001,98.360001,2569600
2007-07-06,98.129997,99.220001,98.019997,98.879997,98.879997,2591000
2007-07-09,100.989998,101.320000,99.599998,99.900002,99.900002,5717500
2007-07-10,100.599998,100.660004,99.629997,100.250000,100.250000,6681400
2007-07-11,100.480003,100.830002,99.559998,100.120003,100.120003,4608100
2007-07-12,100.500000,100.820000,99.760002,100.779999,100.779999,4571200
2007-07-13,101.180000,102.430000,100.599998,101.879997,101.879997,4249800
2007-07-16,102.000000,102.169998,101.000000,102.070000,102.070000,3406800
2007-07-17,101.910004,102.730003,101.400002,102.050003,102.050003,3352800
2007-07-18,101.849998,102.750000,100.889999,101.820000,101.820000,4331000
2007-07-19,101.629997,102.820000,101.629997,102.480003,102.480003,2603200
2007-07-20,102.800003,104.419998,102.349998,103.860001,103.860001,6651100
2007-07-23,104.480003,104.550003,103.220001,104.040001,104.040001,4041200
2007-07-24,103.449997,105.669998,103.339996,103.800003,103.800003,5535100
2007-07-25,106.980003,107.830002,106.379997,107.230003,107.230003,10402700
2007-07-26,106.059998,106.800003,102.230003,103.699997,103.699997,10480300
2007-07-27,103.599998,106.389999,103.599998,103.709999,103.709999,7753200
2007-07-30,104.599998,106.150002,104.000000,105.540001,105.540001,6300600
2007-07-31,106.540001,106.540001,103.309998,103.430000,103.430000,6895500
2007-08-01,103.029999,104.839996,103.000000,104.529999,104.529999,6943900
2007-08-02,105.019997,106.000000,104.510002,105.930000,105.930000,4755700
2007-08-03,105.500000,106.349998,104.220001,104.239998,104.239998,5466600
2007-08-06,104.489998,104.849998,102.089996,104.339996,104.339996,6308200
2007-08-07,103.699997,104.120003,102.300003,103.220001,103.220001,5250000
2007-08-08,103.099998,104.190002,100.709999,102.720001,102.720001,5820700
2007-08-09,100.790001,102.230003,98.019997,98.300003,98.300003,8723900
2007-08-10,96.949997,98.510002,94.000000,98.440002,98.440002,11406200
2007-08-13,99.459999,100.910004,99.250000,100.050003,100.050003,6144600
2007-08-14,100.330002,100.720001,97.400002,97.629997,97.629997,4854400
2007-08-15,97.000000,98.800003,95.209999,95.510002,95.510002,5327200
2007-08-16,95.199997,95.199997,90.080002,92.739998,92.739998,14712700
2007-08-17,94.790001,97.730003,94.639999,95.930000,95.930000,8418600
2007-08-20,96.260002,97.540001,94.750000,97.209999,97.209999,4813500
2007-08-21,96.830002,97.239998,96.070000,96.949997,96.949997,3254700
2007-08-22,97.500000,98.849998,97.000000,97.989998,97.989998,4185600
2007-08-23,98.949997,98.949997,96.220001,96.739998,96.739998,4377100
2007-08-24,96.779999,98.599998,96.629997,98.470001,98.470001,4350400
2007-08-27,98.070000,98.949997,97.129997,98.540001,98.540001,3269800
2007-08-28,97.989998,98.379997,95.440002,95.650002,95.650002,5336300
2007-08-29,96.500000,97.550003,95.839996,96.900002,96.900002,5131700
2007-08-30,96.739998,97.669998,95.930000,96.849998,96.849998,4113700
2007-08-31,98.000000,98.580002,96.699997,96.699997,96.699997,3963100
2007-09-04,96.099998,96.309998,94.900002,95.919998,95.919998,6767100
2007-09-05,95.199997,97.739998,94.019997,95.839996,95.839996,10775200
2007-09-06,95.540001,96.239998,94.500000,96.199997,96.199997,6660000
2007-09-07,95.199997,96.099998,94.660004,94.839996,94.839996,5669400
2007-09-10,95.010002,95.940002,94.050003,95.330002,95.330002,4741900
2007-09-11,95.980003,97.870003,95.519997,97.440002,97.440002,4804700
2007-09-12,97.209999,98.730003,97.000000,98.320000,98.320000,4407400
2007-09-13,98.599998,99.370003,98.349998,98.949997,98.949997,3993400
2007-09-14,98.400002,99.580002,98.019997,99.349998,99.349998,4217500
2007-09-17,98.800003,99.730003,98.070000,98.639999,98.639999,3788300
2007-09-18,98.599998,98.820000,96.440002,98.470001,98.470001,9975300
2007-09-19,99.400002,100.709999,99.050003,100.019997,100.019997,6915400
2007-09-20,99.940002,101.349998,99.940002,101.250000,101.250000,4723000
2007-09-21,102.349998,103.230003,101.250000,102.589996,102.589996,6631000
2007-09-24,103.000000,103.760002,102.400002,103.050003,103.050003,4912900
2007-09-25,102.739998,105.019997,102.540001,104.930000,104.930000,5031100
2007-09-26,105.300003,105.980003,103.250000,104.449997,104.449997,5036800
2007-09-27,104.449997,106.150002,104.000000,105.459999,105.459999,3984200
2007-09-28,105.199997,105.959999,104.230003,104.989998,104.989998,4549500
2007-10-01,105.449997,107.000000,105.220001,106.650002,106.650002,3675700
2007-10-02,106.620003,107.150002,105.269997,105.930000,105.930000,4595400
2007-10-03,105.330002,105.730003,104.250000,104.720001,104.720001,3655500
2007-10-04,105.150002,105.699997,104.449997,104.500000,104.500000,3450900
2007-10-05,105.400002,105.500000,101.089996,102.250000,102.250000,8306000
2007-10-08,103.260002,103.260002,100.650002,101.070000,101.070000,5318900
2007-10-09,101.320000,101.760002,99.660004,101.449997,101.449997,5564600
2007-10-10,100.889999,102.400002,97.040001,98.680000,98.680000,25303300
2007-10-11,99.500000,99.580002,94.959999,96.260002,96.260002,13195900
2007-10-12,96.110001,97.589996,95.419998,96.690002,96.690002,9506400
2007-10-15,95.980003,96.500000,94.449997,94.830002,94.830002,8073500
2007-10-16,94.500000,96.339996,93.029999,95.940002,95.940002,9845700
2007-10-17,96.519997,97.050003,94.629997,95.589996,95.589996,8097500
2007-10-18,95.360001,97.150002,94.800003,96.940002,96.940002,6762300
2007-10-19,96.540001,97.000000,93.790001,93.900002,93.900002,9205200
2007-10-22,93.160004,95.040001,92.599998,94.930000,94.930000,7938900
2007-10-23,95.760002,95.959999,94.160004,94.949997,94.949997,6109100
2007-10-24,95.690002,96.080002,93.019997,94.260002,94.260002,9715600
2007-10-25,94.879997,98.970001,92.000000,96.000000,96.000000,8169100
2007-10-26,96.250000,96.550003,95.050003,96.019997,96.019997,5185400
2007-10-29,95.779999,97.599998,95.570000,96.989998,96.989998,8932800
2007-10-30,97.250000,98.599998,97.000000,97.330002,97.330002,7543500
2007-10-31,98.150002,98.709999,97.330002,98.589996,98.589996,5940300
2007-11-01,98.300003,98.489998,96.500000,96.599998,96.599998,6408600
2007-11-02,96.620003,97.879997,96.339996,97.760002,97.760002,5610600
2007-11-05,97.589996,98.669998,96.510002,97.970001,97.970001,4459200
2007-11-06,98.000000,98.430000,96.940002,97.699997,97.699997,4090000
2007-11-07,97.000000,97.989998,96.110001,96.889999,96.889999,5730700
2007-11-08,96.970001,97.250000,94.900002,96.279999,96.279999,6991700
2007-11-09,95.080002,95.750000,94.070000,94.209999,94.209999,6131900
2007-11-12,94.250000,94.410004,92.699997,92.860001,92.860001,6382400
2007-11-13,93.830002,94.150002,92.870003,93.699997,93.699997,6512000
2007-11-14,94.139999,94.250000,92.500000,92.790001,92.790001,6536800
2007-11-15,91.459999,92.860001,90.970001,91.339996,91.339996,6693600
2007-11-16,92.000000,92.050003,89.449997,89.989998,89.989998,9249100
2007-11-19,89.599998,89.919998,88.120003,88.269997,88.269997,9344800
2007-11-20,88.309998,88.949997,86.919998,87.860001,87.860001,8743700
2007-11-21,86.779999,88.500000,86.750000,87.410004,87.410004,7088200
2007-11-23,88.500000,89.660004,88.070000,89.540001,89.540001,3317300
2007-11-26,90.500000,92.389999,89.860001,89.930000,89.930000,7087900
2007-11-27,90.570000,92.550003,90.519997,91.730003,91.730003,7092300
2007-11-28,92.610001,93.830002,91.760002,93.610001,93.610001,6937100
2007-11-29,93.610001,94.269997,92.610001,93.209999,93.209999,4692100
2007-11-30,94.599998,94.599998,91.720001,92.540001,92.540001,10111300
2007-12-03,92.500000,93.199997,91.660004,91.790001,91.790001,5423400
2007-12-04,91.430000,91.790001,89.849998,89.989998,89.989998,7080900
2007-12-05,90.900002,92.160004,90.360001,90.699997,90.699997,9175900
2007-12-06,91.500000,92.440002,90.830002,91.779999,91.779999,5813100
2007-12-07,92.360001,93.639999,92.000000,93.160004,93.160004,5363800
2007-12-10,93.250000,93.250000,91.790001,92.639999,92.639999,5971200
2007-12-11,92.639999,93.000000,88.120003,88.699997,88.699997,10328400
2007-12-12,88.000000,89.529999,85.550003,86.919998,86.919998,18701100
2007-12-13,86.669998,88.910004,86.400002,88.550003,88.550003,7522100
2007-12-14,88.540001,89.989998,88.029999,88.419998,88.419998,4988900
2007-12-17,88.209999,88.900002,87.199997,87.400002,87.400002,4946000
2007-12-18,87.870003,87.870003,86.199997,87.169998,87.169998,5732000
2007-12-19,87.750000,88.169998,86.470001,86.620003,86.620003,8620600
2007-12-20,87.080002,87.410004,86.480003,87.190002,87.190002,3333500
2007-12-21,88.040001,89.339996,87.800003,89.070000,89.070000,7661800
2007-12-24,89.550003,90.379997,89.550003,90.019997,90.019997,1946900
2007-12-26,90.000000,90.129997,89.279999,90.000000,90.000000,2734400
2007-12-27,89.989998,89.989998,88.330002,88.879997,88.879997,2890200
2007-12-28,89.000000,89.110001,87.480003,88.250000,88.250000,2928100
2007-12-31,88.139999,88.279999,87.239998,87.459999,87.459999,3184200
2008-01-02,87.570000,87.839996,86.000000,86.620003,86.620003,4303000
2008-01-03,87.070000,87.639999,86.739998,86.980003,86.980003,3427900
2008-01-04,86.320000,87.160004,85.690002,85.820000,85.820000,5393400
2008-01-07,86.250000,86.300003,82.169998,82.870003,82.870003,9961800
2008-01-08,83.110001,83.370003,79.650002,79.910004,79.910004,9810600
2008-01-09,79.699997,80.430000,77.809998,80.300003,80.300003,10307100
2008-01-10,79.860001,83.190002,79.860001,82.360001,82.360001,9411400
2008-01-11,81.769997,81.779999,80.000000,80.519997,80.519997,6556600
2008-01-14,81.330002,82.370003,80.150002,81.669998,81.669998,7732600
2008-01-15,81.470001,81.800003,76.000000,77.860001,77.860001,16467100
2008-01-16,77.809998,81.309998,76.500000,79.870003,79.870003,13292400
2008-01-17,81.199997,82.489998,79.019997,79.519997,79.519997,9303800
2008-01-18,80.250000,80.820000,77.760002,78.400002,78.400002,7686800
2008-01-22,74.529999,78.739998,74.400002,77.599998,77.599998,8503300
2008-01-23,75.500000,77.190002,74.120003,76.570000,76.570000,13028100
2008-01-24,77.559998,78.339996,76.480003,77.620003,77.620003,7449300
2008-01-25,78.650002,79.669998,76.970001,77.029999,77.029999,7849500
2008-01-28,77.150002,77.720001,76.480003,77.599998,77.599998,4864300
2008-01-29,78.570000,81.059998,78.269997,80.959999,80.959999,9025500
2008-01-30,79.699997,84.870003,79.690002,82.870003,82.870003,11331100
2008-01-31,81.779999,83.839996,80.800003,83.180000,83.180000,7887700
2008-02-01,83.370003,83.989998,81.849998,82.760002,82.760002,6685900
2008-02-04,82.779999,83.360001,81.910004,82.900002,82.900002,3106300
2008-02-05,81.610001,82.779999,81.349998,81.690002,81.690002,4691600
2008-02-06,81.900002,81.949997,79.599998,79.910004,79.910004,5331700
2008-02-07,78.709999,80.239998,78.709999,79.750000,79.750000,6779000
2008-02-08,79.480003,80.139999,78.809998,79.330002,79.330002,4343300
2008-02-11,79.459999,81.389999,78.849998,81.129997,81.129997,4898200
2008-02-12,81.800003,84.529999,81.440002,83.559998,83.559998,7980000
2008-02-13,84.349998,85.629997,84.010002,85.480003,85.480003,6405000
2008-02-14,85.669998,86.059998,84.900002,85.220001,85.220001,6631600
2008-02-15,85.059998,85.419998,84.169998,85.180000,85.180000,5749300
2008-02-19,86.110001,86.879997,84.830002,85.370003,85.370003,4158300
2008-02-20,84.470001,84.690002,82.949997,84.000000,84.000000,7526400
2008-02-21,84.120003,84.959999,81.870003,82.010002,82.010002,6688300
2008-02-22,82.510002,83.209999,81.750000,83.040001,83.040001,5229100
2008-02-25,83.260002,84.739998,83.120003,84.660004,84.660004,5450600
2008-02-26,85.120003,85.120003,83.900002,84.570000,84.570000,5171700
2008-02-27,84.220001,85.190002,83.400002,83.949997,83.949997,4675100
2008-02-28,83.510002,85.000000,82.730003,84.800003,84.800003,5727400
2008-02-29,84.029999,84.500000,82.400002,82.790001,82.790001,7667800
2008-03-03,79.320000,80.889999,79.250000,80.669998,80.669998,9575400
2008-03-04,79.779999,79.989998,78.339996,79.620003,79.620003,8209200
2008-03-05,79.820000,81.320000,79.669998,80.709999,80.709999,5669600
2008-03-06,80.550003,80.720001,79.379997,79.510002,79.510002,4503500
2008-03-07,78.989998,79.000000,76.370003,76.599998,76.599998,9657100
2008-03-10,76.529999,76.709999,74.379997,74.379997,74.379997,9930500
2008-03-11,74.779999,75.750000,72.389999,73.400002,73.400002,14137400
2008-03-12,73.709999,74.750000,72.129997,72.449997,72.449997,8966800
2008-03-13,71.809998,74.419998,71.589996,74.180000,74.180000,10850600
2008-03-14,75.790001,77.190002,75.129997,76.230003,76.230003,13225400
2008-03-17,74.459999,76.199997,74.139999,75.489998,75.489998,5463100
2008-03-18,77.000000,77.000000,75.260002,76.529999,76.529999,5644000
2008-03-19,76.980003,77.000000,73.449997,73.449997,73.449997,9195600
2008-03-20,73.550003,75.000000,72.720001,74.800003,74.800003,8086000
2008-03-24,75.250000,76.480003,74.790001,76.290001,76.290001,4853800
2008-03-25,76.879997,76.879997,75.139999,75.900002,75.900002,5969200
2008-03-26,75.660004,76.500000,75.599998,76.300003,76.300003,4350600
2008-03-27,75.860001,76.360001,74.139999,74.220001,74.220001,7709400
2008-03-28,74.440002,74.629997,73.080002,73.470001,73.470001,4616800
2008-03-31,74.000000,74.580002,73.400002,74.370003,74.370003,7394800
2008-04-01,75.019997,75.889999,74.800003,75.879997,75.879997,5956000
2008-04-02,76.099998,77.190002,75.730003,76.849998,76.849998,6121500
2008-04-03,76.550003,77.220001,75.900002,76.139999,76.139999,5597100
2008-04-04,76.040001,76.629997,75.330002,75.650002,75.650002,5086600
2008-04-07,76.529999,76.529999,74.879997,74.980003,74.980003,5388700
2008-04-08,74.510002,75.389999,74.040001,75.019997,75.019997,5597200
2008-04-09,76.720001,79.900002,76.309998,78.599998,78.599998,19513400
2008-04-10,78.449997,79.050003,77.790001,78.430000,78.430000,7873800
2008-04-11,77.650002,78.410004,76.720001,76.860001,76.860001,5427700
2008-04-14,76.680000,77.639999,76.669998,77.220001,77.220001,4926500
2008-04-15,77.559998,77.669998,75.599998,75.699997,75.699997,6337700
2008-04-16,76.309998,76.919998,75.639999,76.669998,76.669998,4895700
2008-04-17,76.400002,77.260002,76.400002,76.910004,76.910004,3466400
2008-04-18,77.500000,79.099998,77.500000,78.660004,78.660004,6742900
2008-04-21,78.709999,79.370003,78.169998,79.089996,79.089996,4744200
2008-04-22,79.320000,79.989998,77.750000,78.559998,78.559998,7615500
2008-04-23,80.650002,83.360001,79.570000,82.089996,82.089996,15488400
2008-04-24,82.489998,83.370003,81.650002,83.000000,83.000000,5755200
2008-04-25,83.379997,85.250000,83.379997,84.839996,84.839996,8355000
2008-04-28,85.010002,85.639999,84.279999,84.980003,84.980003,5378900
2008-04-29,84.540001,86.449997,84.540001,85.529999,85.529999,4485300
2008-04-30,85.830002,86.180000,84.629997,84.860001,84.860001,5220600
2008-05-01,84.860001,85.480003,84.570000,85.410004,85.410004,5083200
2008-05-02,86.320000,86.500000,84.980003,85.690002,85.690002,3784500
2008-05-05,85.320000,86.070000,85.000000,85.919998,85.919998,3886400
2008-05-06,85.589996,86.209999,85.129997,86.150002,86.150002,5079200
2008-05-07,86.029999,86.099998,84.419998,84.550003,84.550003,5060300
2008-05-08,84.709999,85.199997,84.000000,84.760002,84.760002,3671600
2008-05-09,84.430000,84.750000,83.750000,84.059998,84.059998,3328200
2008-05-12,84.400002,85.000000,83.279999,84.800003,84.800003,5367400
2008-05-13,84.989998,85.290001,84.110001,85.080002,85.080002,4292400
2008-05-14,85.300003,86.669998,85.080002,85.690002,85.690002,4909900
2008-05-15,85.709999,86.139999,85.000000,85.550003,85.550003,6006300
2008-05-16,85.839996,85.839996,84.739998,85.169998,85.169998,7129900
2008-05-19,85.559998,88.290001,85.000000,87.070000,87.070000,7176300
2008-05-20,87.050003,87.050003,84.610001,85.139999,85.139999,5698000
2008-05-21,85.410004,85.599998,80.779999,81.190002,81.190002,10847200
2008-05-22,81.050003,81.720001,80.550003,81.410004,81.410004,6333300
2008-05-23,81.209999,82.089996,80.849998,81.480003,81.480003,4476600
2008-05-27,81.599998,83.300003,81.599998,82.870003,82.870003,4528900
2008-05-28,83.250000,83.250000,81.080002,82.129997,82.129997,4135400
2008-05-29,81.820000,83.000000,81.050003,82.110001,82.110001,3465200
2008-05-30,82.400002,82.940002,81.010002,82.769997,82.769997,4660200
2008-06-02,82.610001,82.610001,80.470001,81.150002,81.150002,4492000
2008-06-03,81.500000,81.800003,77.300003,78.120003,78.120003,10185000
2008-06-04,77.540001,78.820000,77.480003,78.019997,78.019997,6750100
2008-06-05,78.190002,78.199997,76.800003,77.309998,77.309998,5787700
2008-06-06,76.540001,76.570000,73.000000,73.160004,73.160004,12786400
2008-06-09,73.400002,74.120003,73.139999,73.949997,73.949997,6629000
2008-06-10,73.459999,74.110001,72.760002,73.669998,73.669998,5675000
2008-06-11,73.440002,73.769997,72.930000,73.309998,73.309998,6544800
2008-06-12,74.010002,77.050003,73.790001,74.120003,74.120003,9794900
2008-06-13,74.760002,75.489998,74.379997,75.120003,75.120003,6087100
2008-06-16,74.769997,75.449997,74.029999,75.019997,75.019997,3481100
2008-06-17,75.379997,75.500000,73.809998,74.379997,74.379997,6503700
2008-06-18,73.370003,76.339996,73.370003,74.650002,74.650002,11534700
2008-06-19,75.050003,77.209999,74.680000,76.949997,76.949997,7539700
2008-06-20,77.800003,77.800003,75.660004,75.830002,75.830002,8868600
2008-06-23,76.230003,76.480003,75.120003,75.589996,75.589996,4036600
2008-06-24,75.239998,75.610001,74.129997,74.790001,74.790001,4949800
2008-06-25,72.279999,72.790001,69.349998,69.639999,69.639999,21124600
2008-06-26,68.750000,70.389999,68.050003,68.209999,68.209999,10984200
2008-06-27,67.739998,67.930000,66.379997,66.919998,66.919998,10369500
2008-06-30,66.629997,66.750000,65.550003,65.720001,65.720001,8562400
2008-07-01,64.949997,66.220001,64.559998,65.449997,65.449997,9758400
2008-07-02,65.820000,65.989998,63.900002,63.900002,63.900002,10136400
2008-07-03,64.010002,64.599998,63.540001,64.470001,64.470001,4058400
2008-07-07,64.660004,65.690002,63.570000,64.290001,64.290001,6175400
2008-07-08,64.430000,66.000000,64.209999,65.919998,65.919998,6689800
2008-07-09,66.059998,67.230003,65.320000,65.589996,65.589996,9614900
2008-07-10,65.949997,66.500000,65.010002,65.989998,65.989998,7304100
2008-07-11,65.349998,65.349998,62.860001,63.279999,63.279999,9787400
2008-07-14,64.400002,64.400002,62.630001,63.189999,63.189999,5545500
2008-07-15,62.060001,64.360001,62.020000,63.880001,63.880001,7925200
2008-07-16,63.910000,65.680000,63.500000,65.580002,65.580002,5644100
